# Pedejas izmainas/Last updated 09.01.2020.
ID,Total
1kmX560Y363,14
1kmX560Y366,5
1kmX560Y368,5
1kmX560Y374,5
1kmX560Y375,11
1kmX560Y386,5
1kmX560Y389,5
1kmX560Y390,15
1kmX560Y394,5
1kmX560Y395,15
1kmX560Y397,36
1kmX560Y398,78
1kmX560Y399,5
1kmX560Y402,5
1kmX560Y403,5
1kmX560Y404,5
1kmX560Y405,5
1kmX560Y411,5
1kmX560Y412,25
1kmX560Y413,5
1kmX560Y414,5
1kmX560Y415,5
1kmX560Y416,5
1kmX560Y419,5
1kmX560Y420,5
1kmX560Y422,5
1kmX560Y423,5
1kmX560Y427,12
1kmX561Y239,5
1kmX561Y240,16
1kmX561Y243,5
1kmX561Y246,5
1kmX561Y247,16
1kmX561Y248,34
1kmX561Y272,5
1kmX561Y273,5
1kmX561Y274,18
1kmX561Y275,15
1kmX561Y276,5
1kmX561Y280,19
1kmX561Y281,22
1kmX561Y282,5
1kmX561Y283,5
1kmX561Y284,5
1kmX561Y285,5
1kmX561Y286,5
1kmX561Y287,5
1kmX561Y288,5
1kmX561Y290,5
1kmX561Y291,133
1kmX561Y292,85
1kmX561Y293,60
1kmX561Y294,5
1kmX561Y296,5
1kmX561Y297,5
1kmX561Y298,5
1kmX561Y299,5
1kmX561Y301,16
1kmX561Y302,15
1kmX561Y303,5
1kmX561Y304,5
1kmX561Y306,5
1kmX561Y307,12
1kmX561Y308,14
1kmX561Y309,14
1kmX561Y310,49
1kmX561Y311,5
1kmX561Y312,5
1kmX561Y313,5
1kmX561Y315,17
1kmX561Y316,5
1kmX561Y318,21
1kmX561Y319,5
1kmX561Y320,5
1kmX561Y321,5
1kmX561Y327,15
1kmX561Y329,29
1kmX561Y337,5
1kmX561Y338,109
1kmX561Y339,12
1kmX561Y340,5
1kmX561Y341,5
1kmX561Y342,5
1kmX561Y343,5
1kmX561Y344,5
1kmX561Y346,5
1kmX561Y347,5
1kmX561Y353,23
1kmX561Y354,5
1kmX561Y355,5
1kmX561Y357,5
1kmX561Y358,48
1kmX561Y359,112
1kmX561Y360,5
1kmX561Y361,5
1kmX561Y363,5
1kmX561Y367,5
1kmX561Y374,5
1kmX561Y385,13
1kmX561Y389,5
1kmX561Y391,5
1kmX561Y392,5
1kmX561Y393,5
1kmX561Y394,5
1kmX561Y396,5
1kmX561Y397,5
1kmX561Y401,5
1kmX561Y402,46
1kmX561Y403,14
1kmX561Y404,5
1kmX561Y405,5
1kmX561Y406,5
1kmX561Y407,5
1kmX561Y408,5
1kmX561Y409,5
1kmX561Y410,12
1kmX561Y411,35
1kmX561Y412,17
1kmX561Y413,239
1kmX561Y414,57
1kmX561Y416,5
1kmX561Y418,5
1kmX561Y419,50
1kmX561Y427,5
1kmX561Y428,5
1kmX561Y429,5
1kmX561Y430,5
1kmX562Y239,14
1kmX562Y243,5
1kmX562Y244,5
1kmX562Y246,42
1kmX562Y247,153
1kmX562Y248,15
1kmX562Y249,15
1kmX562Y251,5
1kmX562Y268,5
1kmX562Y273,5
1kmX562Y274,13
1kmX562Y275,5
1kmX562Y281,5
1kmX562Y282,5
1kmX562Y283,42
1kmX562Y284,5
1kmX562Y286,19
1kmX562Y287,5
1kmX562Y289,5
1kmX562Y290,5
1kmX562Y291,58
1kmX562Y292,5
1kmX562Y293,5
1kmX562Y294,5
1kmX562Y295,5
1kmX562Y296,21
1kmX562Y297,5
1kmX562Y298,5
1kmX562Y301,173
1kmX562Y302,130
1kmX562Y303,5
1kmX562Y309,5
1kmX562Y310,5
1kmX562Y312,5
1kmX562Y313,5
1kmX562Y314,5
1kmX562Y318,5
1kmX562Y325,5
1kmX562Y326,5
1kmX562Y327,5
1kmX562Y328,5
1kmX562Y329,24
1kmX562Y330,5
1kmX562Y336,22
1kmX562Y337,334
1kmX562Y338,676
1kmX562Y339,160
1kmX562Y340,22
1kmX562Y341,22
1kmX562Y342,19
1kmX562Y343,66
1kmX562Y344,265
1kmX562Y345,20
1kmX562Y346,5
1kmX562Y347,5
1kmX562Y352,14
1kmX562Y353,5
1kmX562Y354,5
1kmX562Y356,12
1kmX562Y357,5
1kmX562Y358,143
1kmX562Y359,66
1kmX562Y360,5
1kmX562Y361,13
1kmX562Y362,11
1kmX562Y363,11
1kmX562Y364,5
1kmX562Y368,5
1kmX562Y372,5
1kmX562Y375,5
1kmX562Y377,5
1kmX562Y384,13
1kmX562Y388,177
1kmX562Y391,5
1kmX562Y396,5
1kmX562Y397,13
1kmX562Y398,5
1kmX562Y399,5
1kmX562Y400,5
1kmX562Y401,5
1kmX562Y402,19
1kmX562Y404,5
1kmX562Y405,5
1kmX562Y409,5
1kmX562Y410,13
1kmX562Y411,5
1kmX562Y412,31
1kmX562Y413,643
1kmX562Y414,434
1kmX562Y415,32
1kmX562Y416,18
1kmX562Y417,5
1kmX562Y419,5
1kmX562Y427,5
1kmX562Y428,16
1kmX562Y429,5
1kmX563Y237,5
1kmX563Y238,5
1kmX563Y245,5
1kmX563Y246,36
1kmX563Y247,65
1kmX563Y248,5
1kmX563Y251,5
1kmX563Y268,5
1kmX563Y273,5
1kmX563Y274,5
1kmX563Y275,5
1kmX563Y279,12
1kmX563Y284,5
1kmX563Y286,12
1kmX563Y287,5
1kmX563Y288,5
1kmX563Y290,13
1kmX563Y291,15
1kmX563Y292,11
1kmX563Y293,5
1kmX563Y294,5
1kmX563Y295,5
1kmX563Y300,5
1kmX563Y301,5
1kmX563Y302,5
1kmX563Y303,5
1kmX563Y304,5
1kmX563Y306,5
1kmX563Y307,5
1kmX563Y309,5
1kmX563Y312,5
1kmX563Y313,5
1kmX563Y314,5
1kmX563Y317,5
1kmX563Y318,5
1kmX563Y319,16
1kmX563Y324,16
1kmX563Y325,32
1kmX563Y326,5
1kmX563Y327,5
1kmX563Y328,5
1kmX563Y329,5
1kmX563Y336,5
1kmX563Y337,5
1kmX563Y338,21
1kmX563Y339,62
1kmX563Y340,5
1kmX563Y342,5
1kmX563Y343,218
1kmX563Y344,58
1kmX563Y345,366
1kmX563Y346,5
1kmX563Y347,5
1kmX563Y348,5
1kmX563Y350,5
1kmX563Y351,5
1kmX563Y355,5
1kmX563Y356,5
1kmX563Y357,5
1kmX563Y358,5
1kmX563Y361,5
1kmX563Y368,5
1kmX563Y371,5
1kmX563Y374,5
1kmX563Y375,11
1kmX563Y376,46
1kmX563Y377,22
1kmX563Y382,11
1kmX563Y383,5
1kmX563Y384,5
1kmX563Y386,5
1kmX563Y387,5
1kmX563Y388,16
1kmX563Y389,5
1kmX563Y390,5
1kmX563Y393,5
1kmX563Y395,5
1kmX563Y396,5
1kmX563Y397,11
1kmX563Y398,26
1kmX563Y401,5
1kmX563Y403,5
1kmX563Y409,15
1kmX563Y410,15
1kmX563Y412,5
1kmX563Y413,195
1kmX563Y414,22
1kmX563Y417,5
1kmX563Y419,5
1kmX563Y422,5
1kmX563Y424,5
1kmX563Y426,5
1kmX563Y427,20
1kmX563Y428,5
1kmX564Y236,11
1kmX564Y237,11
1kmX564Y246,12
1kmX564Y247,5
1kmX564Y248,5
1kmX564Y254,5
1kmX564Y272,5
1kmX564Y273,14
1kmX564Y274,18
1kmX564Y275,5
1kmX564Y276,5
1kmX564Y278,5
1kmX564Y279,5
1kmX564Y281,5
1kmX564Y283,5
1kmX564Y285,22
1kmX564Y288,12
1kmX564Y289,5
1kmX564Y290,28
1kmX564Y292,5
1kmX564Y294,5
1kmX564Y295,35
1kmX564Y296,5
1kmX564Y299,5
1kmX564Y300,5
1kmX564Y301,5
1kmX564Y302,5
1kmX564Y304,5
1kmX564Y306,5
1kmX564Y307,5
1kmX564Y309,24
1kmX564Y312,5
1kmX564Y314,5
1kmX564Y321,5
1kmX564Y322,5
1kmX564Y325,14
1kmX564Y326,5
1kmX564Y327,5
1kmX564Y329,5
1kmX564Y330,5
1kmX564Y332,5
1kmX564Y333,5
1kmX564Y334,5
1kmX564Y335,5
1kmX564Y336,5
1kmX564Y337,5
1kmX564Y338,5
1kmX564Y339,5
1kmX564Y340,5
1kmX564Y341,19
1kmX564Y342,58
1kmX564Y343,25
1kmX564Y344,5
1kmX564Y346,162
1kmX564Y347,5
1kmX564Y354,5
1kmX564Y356,5
1kmX564Y357,13
1kmX564Y359,5
1kmX564Y360,5
1kmX564Y362,5
1kmX564Y368,31
1kmX564Y369,5
1kmX564Y371,5
1kmX564Y373,5
1kmX564Y375,80
1kmX564Y376,5
1kmX564Y377,5
1kmX564Y382,5
1kmX564Y383,14
1kmX564Y384,146
1kmX564Y385,15
1kmX564Y386,35
1kmX564Y387,5
1kmX564Y388,13
1kmX564Y389,5
1kmX564Y395,5
1kmX564Y396,11
1kmX564Y399,5
1kmX564Y404,5
1kmX564Y408,5
1kmX564Y412,5
1kmX564Y413,13
1kmX564Y414,15
1kmX564Y415,27
1kmX564Y417,5
1kmX564Y428,5
1kmX565Y235,5
1kmX565Y236,5
1kmX565Y237,5
1kmX565Y244,5
1kmX565Y245,5
1kmX565Y247,5
1kmX565Y254,5
1kmX565Y257,5
1kmX565Y267,5
1kmX565Y271,5
1kmX565Y272,14
1kmX565Y273,11
1kmX565Y274,196
1kmX565Y275,50
1kmX565Y276,100
1kmX565Y277,5
1kmX565Y278,5
1kmX565Y279,5
1kmX565Y280,13
1kmX565Y288,5
1kmX565Y289,5
1kmX565Y290,21
1kmX565Y291,5
1kmX565Y292,5
1kmX565Y294,5
1kmX565Y295,5
1kmX565Y296,5
1kmX565Y297,5
1kmX565Y301,5
1kmX565Y308,5
1kmX565Y316,5
1kmX565Y317,15
1kmX565Y318,5
1kmX565Y322,5
1kmX565Y325,5
1kmX565Y326,140
1kmX565Y327,22
1kmX565Y328,5
1kmX565Y329,12
1kmX565Y330,5
1kmX565Y331,5
1kmX565Y333,28
1kmX565Y335,5
1kmX565Y336,5
1kmX565Y337,15
1kmX565Y338,5
1kmX565Y339,5
1kmX565Y341,5
1kmX565Y342,5
1kmX565Y343,5
1kmX565Y347,5
1kmX565Y353,5
1kmX565Y354,5
1kmX565Y357,16
1kmX565Y358,20
1kmX565Y359,5
1kmX565Y361,5
1kmX565Y363,5
1kmX565Y365,5
1kmX565Y367,5
1kmX565Y368,5
1kmX565Y369,5
1kmX565Y372,5
1kmX565Y374,5
1kmX565Y375,5
1kmX565Y376,5
1kmX565Y378,13
1kmX565Y379,5
1kmX565Y380,5
1kmX565Y383,14
1kmX565Y384,234
1kmX565Y385,28
1kmX565Y387,5
1kmX565Y389,5
1kmX565Y390,5
1kmX565Y396,5
1kmX565Y398,5
1kmX565Y399,5
1kmX565Y402,5
1kmX565Y405,5
1kmX565Y408,13
1kmX565Y409,5
1kmX565Y410,5
1kmX565Y411,5
1kmX565Y412,19
1kmX565Y414,5
1kmX565Y415,11
1kmX565Y416,5
1kmX565Y417,5
1kmX565Y418,5
1kmX565Y423,5
1kmX565Y424,5
1kmX565Y425,14
1kmX565Y426,5
1kmX565Y430,5
1kmX566Y231,5
1kmX566Y233,5
1kmX566Y234,5
1kmX566Y236,5
1kmX566Y237,5
1kmX566Y238,5
1kmX566Y241,5
1kmX566Y244,5
1kmX566Y272,12
1kmX566Y273,39
1kmX566Y274,767
1kmX566Y275,487
1kmX566Y276,79
1kmX566Y277,5
1kmX566Y278,5
1kmX566Y279,5
1kmX566Y280,33
1kmX566Y281,5
1kmX566Y282,5
1kmX566Y284,5
1kmX566Y288,5
1kmX566Y289,16
1kmX566Y290,18
1kmX566Y291,5
1kmX566Y292,5
1kmX566Y294,5
1kmX566Y295,5
1kmX566Y298,5
1kmX566Y300,5
1kmX566Y301,5
1kmX566Y305,5
1kmX566Y306,5
1kmX566Y307,5
1kmX566Y308,5
1kmX566Y309,5
1kmX566Y313,19
1kmX566Y316,12
1kmX566Y317,5
1kmX566Y318,5
1kmX566Y320,5
1kmX566Y321,13
1kmX566Y322,5
1kmX566Y323,5
1kmX566Y324,5
1kmX566Y325,5
1kmX566Y326,29
1kmX566Y327,5
1kmX566Y328,14
1kmX566Y329,31
1kmX566Y331,5
1kmX566Y333,5
1kmX566Y339,11
1kmX566Y340,5
1kmX566Y341,5
1kmX566Y342,5
1kmX566Y343,5
1kmX566Y348,5
1kmX566Y349,5
1kmX566Y350,5
1kmX566Y353,5
1kmX566Y354,5
1kmX566Y355,20
1kmX566Y356,14
1kmX566Y357,11
1kmX566Y358,16
1kmX566Y359,5
1kmX566Y361,5
1kmX566Y362,5
1kmX566Y364,5
1kmX566Y365,5
1kmX566Y370,5
1kmX566Y373,5
1kmX566Y374,5
1kmX566Y375,5
1kmX566Y377,5
1kmX566Y378,5
1kmX566Y380,5
1kmX566Y381,5
1kmX566Y382,29
1kmX566Y383,5
1kmX566Y384,22
1kmX566Y385,5
1kmX566Y386,5
1kmX566Y387,5
1kmX566Y393,5
1kmX566Y394,5
1kmX566Y396,5
1kmX566Y398,5
1kmX566Y404,13
1kmX566Y405,5
1kmX566Y406,5
1kmX566Y407,17
1kmX566Y410,5
1kmX566Y413,11
1kmX566Y415,5
1kmX566Y418,5
1kmX566Y420,5
1kmX566Y423,5
1kmX566Y425,40
1kmX566Y426,5
1kmX566Y427,5
1kmX566Y428,5
1kmX567Y241,5
1kmX567Y242,16
1kmX567Y243,5
1kmX567Y266,5
1kmX567Y272,5
1kmX567Y273,21
1kmX567Y274,48
1kmX567Y275,194
1kmX567Y276,46
1kmX567Y277,60
1kmX567Y278,20
1kmX567Y279,42
1kmX567Y280,5
1kmX567Y281,12
1kmX567Y283,5
1kmX567Y284,5
1kmX567Y289,50
1kmX567Y290,5
1kmX567Y291,5
1kmX567Y292,5
1kmX567Y293,5
1kmX567Y294,5
1kmX567Y295,5
1kmX567Y296,5
1kmX567Y297,5
1kmX567Y298,5
1kmX567Y299,5
1kmX567Y300,5
1kmX567Y302,5
1kmX567Y306,5
1kmX567Y307,5
1kmX567Y308,5
1kmX567Y311,5
1kmX567Y320,18
1kmX567Y321,13
1kmX567Y322,5
1kmX567Y323,5
1kmX567Y327,5
1kmX567Y328,15
1kmX567Y329,5
1kmX567Y332,5
1kmX567Y333,5
1kmX567Y335,5
1kmX567Y336,5
1kmX567Y339,5
1kmX567Y340,5
1kmX567Y341,5
1kmX567Y342,5
1kmX567Y347,5
1kmX567Y348,5
1kmX567Y349,5
1kmX567Y350,5
1kmX567Y353,5
1kmX567Y354,5
1kmX567Y355,23
1kmX567Y356,14
1kmX567Y357,5
1kmX567Y358,5
1kmX567Y359,84
1kmX567Y360,23
1kmX567Y362,5
1kmX567Y363,5
1kmX567Y368,5
1kmX567Y369,5
1kmX567Y371,5
1kmX567Y372,5
1kmX567Y374,5
1kmX567Y375,5
1kmX567Y377,5
1kmX567Y378,11
1kmX567Y379,17
1kmX567Y380,5
1kmX567Y382,5
1kmX567Y384,5
1kmX567Y390,5
1kmX567Y392,19
1kmX567Y396,17
1kmX567Y397,5
1kmX567Y400,5
1kmX567Y401,5
1kmX567Y402,5
1kmX567Y403,5
1kmX567Y404,5
1kmX567Y405,5
1kmX567Y406,145
1kmX567Y413,5
1kmX567Y419,16
1kmX567Y422,5
1kmX567Y423,5
1kmX567Y425,5
1kmX567Y426,5
1kmX567Y429,5
1kmX568Y230,5
1kmX568Y231,5
1kmX568Y242,5
1kmX568Y243,5
1kmX568Y244,5
1kmX568Y253,5
1kmX568Y266,5
1kmX568Y267,5
1kmX568Y271,5
1kmX568Y273,5
1kmX568Y274,33
1kmX568Y275,20
1kmX568Y276,134
1kmX568Y277,349
1kmX568Y278,657
1kmX568Y279,294
1kmX568Y280,35
1kmX568Y281,22
1kmX568Y282,5
1kmX568Y283,14
1kmX568Y284,14
1kmX568Y287,5
1kmX568Y288,174
1kmX568Y289,11
1kmX568Y290,5
1kmX568Y291,5
1kmX568Y292,16
1kmX568Y294,5
1kmX568Y295,54
1kmX568Y296,5
1kmX568Y297,5
1kmX568Y298,15
1kmX568Y299,13
1kmX568Y301,5
1kmX568Y305,5
1kmX568Y306,18
1kmX568Y307,17
1kmX568Y308,5
1kmX568Y310,5
1kmX568Y316,5
1kmX568Y325,5
1kmX568Y326,5
1kmX568Y327,5
1kmX568Y332,5
1kmX568Y335,5
1kmX568Y337,5
1kmX568Y338,11
1kmX568Y340,5
1kmX568Y343,5
1kmX568Y347,5
1kmX568Y348,5
1kmX568Y349,5
1kmX568Y350,5
1kmX568Y351,24
1kmX568Y352,14
1kmX568Y353,21
1kmX568Y354,5
1kmX568Y355,207
1kmX568Y356,12
1kmX568Y357,5
1kmX568Y358,5
1kmX568Y360,5
1kmX568Y364,15
1kmX568Y365,5
1kmX568Y373,5
1kmX568Y375,17
1kmX568Y376,20
1kmX568Y378,5
1kmX568Y384,5
1kmX568Y392,5
1kmX568Y394,5
1kmX568Y395,188
1kmX568Y396,27
1kmX568Y397,5
1kmX568Y398,5
1kmX568Y400,5
1kmX568Y401,5
1kmX568Y402,5
1kmX568Y404,19
1kmX568Y405,5
1kmX568Y407,21
1kmX568Y408,5
1kmX568Y409,45
1kmX568Y410,5
1kmX568Y413,5
1kmX568Y418,22
1kmX568Y419,5
1kmX568Y420,5
1kmX568Y422,5
1kmX568Y424,5
1kmX568Y425,5
1kmX568Y426,5
1kmX568Y428,5
1kmX568Y429,5
1kmX568Y430,5
1kmX568Y431,5
1kmX569Y229,5
1kmX569Y230,5
1kmX569Y231,5
1kmX569Y232,5
1kmX569Y236,5
1kmX569Y237,5
1kmX569Y238,5
1kmX569Y239,5
1kmX569Y271,5
1kmX569Y272,13
1kmX569Y273,32
1kmX569Y274,16
1kmX569Y275,18
1kmX569Y276,233
1kmX569Y277,5
1kmX569Y278,445
1kmX569Y279,457
1kmX569Y280,19
1kmX569Y281,19
1kmX569Y282,5
1kmX569Y283,5
1kmX569Y284,12
1kmX569Y285,5
1kmX569Y287,5
1kmX569Y288,15
1kmX569Y289,14
1kmX569Y290,5
1kmX569Y291,5
1kmX569Y292,5
1kmX569Y293,5
1kmX569Y294,25
1kmX569Y295,5
1kmX569Y296,5
1kmX569Y297,5
1kmX569Y298,5
1kmX569Y299,5
1kmX569Y300,5
1kmX569Y301,17
1kmX569Y303,22
1kmX569Y306,5
1kmX569Y307,16
1kmX569Y308,5
1kmX569Y309,5
1kmX569Y315,5
1kmX569Y316,5
1kmX569Y324,5
1kmX569Y326,23
1kmX569Y327,5
1kmX569Y333,5
1kmX569Y335,5
1kmX569Y338,5
1kmX569Y339,5
1kmX569Y340,21
1kmX569Y341,5
1kmX569Y342,5
1kmX569Y343,5
1kmX569Y344,5
1kmX569Y345,5
1kmX569Y346,5
1kmX569Y347,5
1kmX569Y350,5
1kmX569Y351,5
1kmX569Y352,165
1kmX569Y353,27
1kmX569Y355,46
1kmX569Y356,5
1kmX569Y371,5
1kmX569Y373,27
1kmX569Y374,5
1kmX569Y375,16
1kmX569Y376,5
1kmX569Y387,5
1kmX569Y393,5
1kmX569Y394,5
1kmX569Y395,231
1kmX569Y396,29
1kmX569Y397,5
1kmX569Y399,5
1kmX569Y400,13
1kmX569Y401,5
1kmX569Y402,17
1kmX569Y406,5
1kmX569Y407,5
1kmX569Y408,5
1kmX569Y411,5
1kmX569Y412,5
1kmX569Y414,5
1kmX569Y416,5
1kmX569Y417,5
1kmX569Y418,29
1kmX569Y423,5
1kmX569Y424,5
1kmX569Y425,5
1kmX569Y428,5
1kmX569Y429,5
1kmX569Y430,97
1kmX569Y431,5
1kmX569Y432,5
1kmX569Y436,5
1kmX570Y230,5
1kmX570Y237,36
1kmX570Y238,5
1kmX570Y239,5
1kmX570Y240,5
1kmX570Y243,5
1kmX570Y271,5
1kmX570Y272,5
1kmX570Y273,5
1kmX570Y274,5
1kmX570Y275,25
1kmX570Y276,17
1kmX570Y277,5
1kmX570Y278,11
1kmX570Y279,5
1kmX570Y281,15
1kmX570Y282,18
1kmX570Y283,5
1kmX570Y284,5
1kmX570Y285,5
1kmX570Y287,21
1kmX570Y288,12
1kmX570Y289,5
1kmX570Y290,5
1kmX570Y291,5
1kmX570Y292,5
1kmX570Y294,5
1kmX570Y295,13
1kmX570Y296,5
1kmX570Y298,24
1kmX570Y299,5
1kmX570Y300,535
1kmX570Y301,153
1kmX570Y302,13
1kmX570Y305,5
1kmX570Y306,5
1kmX570Y307,5
1kmX570Y308,5
1kmX570Y309,5
1kmX570Y311,5
1kmX570Y315,5
1kmX570Y316,5
1kmX570Y320,5
1kmX570Y324,14
1kmX570Y326,5
1kmX570Y333,5
1kmX570Y334,5
1kmX570Y335,5
1kmX570Y336,5
1kmX570Y337,5
1kmX570Y339,15
1kmX570Y340,172
1kmX570Y341,145
1kmX570Y342,5
1kmX570Y344,5
1kmX570Y345,5
1kmX570Y346,17
1kmX570Y351,5
1kmX570Y352,22
1kmX570Y353,5
1kmX570Y360,5
1kmX570Y361,5
1kmX570Y362,5
1kmX570Y366,5
1kmX570Y372,5
1kmX570Y374,5
1kmX570Y375,12
1kmX570Y376,5
1kmX570Y377,14
1kmX570Y378,11
1kmX570Y388,11
1kmX570Y389,5
1kmX570Y390,17
1kmX570Y392,5
1kmX570Y393,5
1kmX570Y394,13
1kmX570Y395,5
1kmX570Y396,29
1kmX570Y397,5
1kmX570Y398,5
1kmX570Y400,5
1kmX570Y407,15
1kmX570Y408,12
1kmX570Y410,5
1kmX570Y411,5
1kmX570Y413,5
1kmX570Y414,5
1kmX570Y415,5
1kmX570Y416,14
1kmX570Y418,5
1kmX570Y419,5
1kmX570Y422,13
1kmX570Y423,5
1kmX570Y429,5
1kmX570Y430,5
1kmX570Y435,5
1kmX571Y226,5
1kmX571Y227,5
1kmX571Y230,5
1kmX571Y237,5
1kmX571Y239,5
1kmX571Y266,5
1kmX571Y270,5
1kmX571Y271,5
1kmX571Y272,5
1kmX571Y274,5
1kmX571Y275,12
1kmX571Y276,5
1kmX571Y277,5
1kmX571Y278,13
1kmX571Y279,5
1kmX571Y280,5
1kmX571Y281,5
1kmX571Y282,5
1kmX571Y284,5
1kmX571Y285,12
1kmX571Y286,5
1kmX571Y288,69
1kmX571Y289,59
1kmX571Y290,16
1kmX571Y291,5
1kmX571Y292,5
1kmX571Y293,5
1kmX571Y295,5
1kmX571Y296,5
1kmX571Y297,5
1kmX571Y298,5
1kmX571Y299,11
1kmX571Y300,85
1kmX571Y302,5
1kmX571Y303,12
1kmX571Y304,13
1kmX571Y305,281
1kmX571Y306,17
1kmX571Y307,5
1kmX571Y309,5
1kmX571Y310,5
1kmX571Y315,5
1kmX571Y316,5
1kmX571Y319,5
1kmX571Y320,13
1kmX571Y321,5
1kmX571Y322,5
1kmX571Y324,5
1kmX571Y325,36
1kmX571Y326,42
1kmX571Y328,5
1kmX571Y335,5
1kmX571Y338,5
1kmX571Y339,15
1kmX571Y340,79
1kmX571Y342,5
1kmX571Y344,13
1kmX571Y346,20
1kmX571Y348,5
1kmX571Y352,29
1kmX571Y353,23
1kmX571Y356,20
1kmX571Y359,5
1kmX571Y360,5
1kmX571Y361,49
1kmX571Y362,5
1kmX571Y364,14
1kmX571Y365,11
1kmX571Y366,5
1kmX571Y368,5
1kmX571Y373,25
1kmX571Y374,5
1kmX571Y376,5
1kmX571Y378,5
1kmX571Y384,5
1kmX571Y385,5
1kmX571Y386,5
1kmX571Y387,32
1kmX571Y388,5
1kmX571Y389,11
1kmX571Y392,5
1kmX571Y393,5
1kmX571Y395,5
1kmX571Y397,5
1kmX571Y400,5
1kmX571Y405,5
1kmX571Y406,5
1kmX571Y407,30
1kmX571Y410,5
1kmX571Y411,5
1kmX571Y412,60
1kmX571Y413,5
1kmX571Y414,19
1kmX571Y419,5
1kmX571Y420,5
1kmX571Y422,5
1kmX571Y423,5
1kmX571Y424,5
1kmX571Y430,5
1kmX572Y226,5
1kmX572Y227,5
1kmX572Y228,138
1kmX572Y229,5
1kmX572Y230,5
1kmX572Y231,5
1kmX572Y232,5
1kmX572Y233,5
1kmX572Y235,5
1kmX572Y236,16
1kmX572Y237,110
1kmX572Y238,5
1kmX572Y240,5
1kmX572Y254,5
1kmX572Y263,5
1kmX572Y270,5
1kmX572Y271,5
1kmX572Y272,5
1kmX572Y273,11
1kmX572Y274,66
1kmX572Y275,52
1kmX572Y276,12
1kmX572Y277,5
1kmX572Y278,5
1kmX572Y279,5
1kmX572Y280,5
1kmX572Y284,5
1kmX572Y285,13
1kmX572Y286,13
1kmX572Y287,5
1kmX572Y288,5
1kmX572Y289,5
1kmX572Y290,5
1kmX572Y291,5
1kmX572Y292,5
1kmX572Y293,11
1kmX572Y298,44
1kmX572Y299,5
1kmX572Y300,19
1kmX572Y303,5
1kmX572Y305,109
1kmX572Y306,74
1kmX572Y307,5
1kmX572Y308,5
1kmX572Y309,5
1kmX572Y310,5
1kmX572Y312,17
1kmX572Y313,5
1kmX572Y317,5
1kmX572Y319,5
1kmX572Y321,5
1kmX572Y324,57
1kmX572Y325,285
1kmX572Y326,20
1kmX572Y330,5
1kmX572Y334,5
1kmX572Y336,5
1kmX572Y337,5
1kmX572Y338,5
1kmX572Y339,5
1kmX572Y341,5
1kmX572Y342,5
1kmX572Y343,15
1kmX572Y344,17
1kmX572Y345,17
1kmX572Y346,19
1kmX572Y347,5
1kmX572Y348,11
1kmX572Y353,18
1kmX572Y354,5
1kmX572Y358,5
1kmX572Y359,5
1kmX572Y360,16
1kmX572Y361,5
1kmX572Y362,5
1kmX572Y363,5
1kmX572Y364,5
1kmX572Y365,17
1kmX572Y366,5
1kmX572Y367,20
1kmX572Y368,47
1kmX572Y370,5
1kmX572Y372,11
1kmX572Y373,17
1kmX572Y374,5
1kmX572Y379,176
1kmX572Y380,535
1kmX572Y383,5
1kmX572Y384,205
1kmX572Y385,45
1kmX572Y386,5
1kmX572Y387,30
1kmX572Y388,5
1kmX572Y389,5
1kmX572Y391,5
1kmX572Y393,5
1kmX572Y397,5
1kmX572Y410,5
1kmX572Y412,57
1kmX572Y420,5
1kmX572Y421,14
1kmX572Y424,5
1kmX572Y425,63
1kmX572Y426,5
1kmX572Y427,12
1kmX572Y428,5
1kmX572Y429,5
1kmX572Y430,5
1kmX573Y228,5
1kmX573Y232,5
1kmX573Y233,11
1kmX573Y234,5
1kmX573Y235,25
1kmX573Y236,5
1kmX573Y237,11
1kmX573Y238,18
1kmX573Y249,5
1kmX573Y260,11
1kmX573Y261,5
1kmX573Y263,5
1kmX573Y265,5
1kmX573Y266,5
1kmX573Y271,184
1kmX573Y272,13
1kmX573Y273,23
1kmX573Y274,5
1kmX573Y275,17
1kmX573Y276,5
1kmX573Y277,27
1kmX573Y278,5
1kmX573Y279,5
1kmX573Y283,11
1kmX573Y284,5
1kmX573Y286,5
1kmX573Y287,12
1kmX573Y288,5
1kmX573Y290,5
1kmX573Y292,5
1kmX573Y293,5
1kmX573Y294,5
1kmX573Y296,5
1kmX573Y297,5
1kmX573Y299,17
1kmX573Y300,5
1kmX573Y301,5
1kmX573Y303,11
1kmX573Y304,11
1kmX573Y305,23
1kmX573Y306,5
1kmX573Y312,5
1kmX573Y313,33
1kmX573Y314,5
1kmX573Y316,13
1kmX573Y317,5
1kmX573Y318,5
1kmX573Y319,5
1kmX573Y320,5
1kmX573Y322,5
1kmX573Y324,5
1kmX573Y326,19
1kmX573Y327,5
1kmX573Y328,5
1kmX573Y331,5
1kmX573Y333,5
1kmX573Y334,5
1kmX573Y335,5
1kmX573Y336,5
1kmX573Y337,11
1kmX573Y338,17
1kmX573Y339,16
1kmX573Y342,5
1kmX573Y343,5
1kmX573Y344,15
1kmX573Y345,55
1kmX573Y346,5
1kmX573Y347,5
1kmX573Y348,5
1kmX573Y350,26
1kmX573Y351,5
1kmX573Y352,15
1kmX573Y353,13
1kmX573Y357,5
1kmX573Y358,5
1kmX573Y359,5
1kmX573Y361,5
1kmX573Y362,5
1kmX573Y363,32
